## ----- Input_modules---------
 # Observatory, WFIRSTObservatoryL2
 # Completeness, GarrettCompleteness
 # SimulatedUniverse, KnownRVPlanetsUniverse
 # OpticalSystem, Nemati
 # ZodiacalLight, Stark
 # TimeKeeping, TimeKeeping
 # SurveySimulation, SurveySimulation
 # PostProcessing, PostProcessing
 # PlanetPhysicalModel, Forecaster
 # BackgroundSources, GalaxiesFaintStars
 # TargetList, KnownRVPlanetsTargetList
 # SurveyEnsemble, SurveyEnsemble
 # StarCatalog, StarCatalog
 # PlanetPopulation, KnownRVPlanets
 # ----- Input_scienceInstruments---------
 #!! scienceInstruments,1!!
 # CIC,0.0013
 # name,imaging-EMCCD
 # ENF,1.414
 # Rs,1.0
 # texp,1000.0
 # sread,0.2
 # QE,0.88
 # pitch,1e-05
 # idark,0.0005
 # focal,100.0
 #!! scienceInstruments,2!!
 # CIC,0.0013
 # name,spectro-CCD
 # sread,3.0
 # Rs,70.0
 # texp,1000.0
 # ENF,1.0
 # QE,0.88
 # pitch,1e-05
 # idark,0.0005
 # focal,100.0
 # ----- Input_starlightSuppressionSystems---------
 #!! starlightSuppressionSystems,1!!
 # lam,565.0
 # name,HLC-565
 # IWA,0.1475
 # deltaLam,56.5
 # ohTime,1.0
 # core_contrast,1e-09
 # OWA,0.4917
 # BW,0.1
 # PSF,[[ 1.  1.  1.]
 [ 1.  1.  1.]
 [ 1.  1.  1.]]
 # platescale,None
 # occ_trans,0.2
 # core_mean_intensity,2e-12
 # samp,10.0
 # core_area,0.005
 # core_thruput,0.01
 # occulter,False
 #!! starlightSuppressionSystems,2!!
 # lam,660.0
 # name,SPC-660
 # IWA,0.1608
 # deltaLam,118.8
 # ohTime,1.0
 # core_contrast,1e-09
 # OWA,0.517
 # BW,0.18
 # PSF,[[ 1.  1.  1.]
 [ 1.  1.  1.]
 [ 1.  1.  1.]]
 # platescale,None
 # occ_trans,0.3
 # core_mean_intensity,4e-12
 # samp,10.0
 # core_area,0.005
 # core_thruput,0.015
 # occulter,False
 # ----- Input_observingModes---------
 #!! observingModes,1!!
 # detectionMode,True
 # systName,HLC-565
 # instName,imaging-EMCCD
 # ----- Other_Inputs---------
 # nextTimeAvail, 0.0
 # currentTimeNorm, 0.0
 # scaleOrbits, False
 # minComp, 0.02
 # dMagLim, 19.0
 # fEZ0, 1.58489319246e-09
 # rrange, [  1.00000000e-03   1.99000000e+02]
 # fZ0, 6.3095734448e-10
 # missionFinishNorm, 1826.25
 # missionPortion, 0.1667
 # missionFinishAbs, 62502.25
 # Orange, [   0.  360.]
 # seed, 249232126
 # intCutoff, 30.0
 # missionStart, 60676.0
 # settlingTime, 0.02
 # duration, 30.0
 # pupilArea, 3.76178558707
 # arange, [   0.1  100. ]
 # Revision, Github commit 054e0750ee2020223b968e32624a07ed0ae5d7d2   Fri Mar 24 14:49:39 2017 -0400
 # prange, [ 0.083  0.882]
 # IWA, 0.1475
 # keepStarCatalog, False
 # slewIsp, 4160.0
 # FAP, 3e-07
 # Mprange, [  1.00000000e+00   4.13100000e+03]
 # OWA, 0.4917
 # defburnPortion, 0.05
 # magEZ, 22.0
 # eta, 0.1
 # scMass, 6000.0
 # Irange, [   0.  180.]
 # dtAlloc, 1.0
 # currentTimeAbs, 60676.0
 # ppFact, 1.0
 # varEZ, 0.0
 # skIsp, 220.0
 # wrange, [   0.  360.]
 # attenuation, 0.441
 # nStars, 38
 # dryMass, 3400.0
 # havejplephem, True
 # shapeFac, 0.7854
 # telescopeKeepout, 10.0
 # flowRate, 0.953042460591
 # Ndark, 10.0
 # thrust, 450.0
 # obscurFac, 0.14728
 # MDP, 0.001
 # missionLife, 5.0
 # coMass, 5800.0
 # magZ, 23.0
 # Rprange, [  1.   22.6]
 # maxFAfluxratio, 1e-06
 # constrainOrbits, False
 # erange, [ 0.01  0.99]
 # extendedLife, 0.0
 # occulterSep, 55000.0
 # WALim, 0.1475
 # haveOcculter, False
 # pupilDiam, 2.37
st_name,st_spt,st_parallax,st_Umag,st_Bmag,st_Vmag,st_Rmag,st_Imag,st_Jmag,st_Hmag,st_Kmag,distance,st_B-V,st_M_v,st_BC,st_Lum,pl_mass,pl_rad,pl_sma,pl_ecc,pl_wangle,pl_albedo,pl_phi,pl_incl,pl_fEZ,pl_dMag,pl_WA,char_status,det_WA,char_time,char_fEZ,det_fEZ,det_time,arrival_time,det_status,char_dMag,det_SNR,char_SNR,char_WA,det_dMag
HD 142,G1 IV,39.0,6.82,6.22,5.7,5.4,5.12,4.69,4.646,4.474,25.64,0.52,3.65540989577,-32.51575,0.985144642804,5.29991177121,1.02371895583,7.08003807002,0.127918898988,294.526321278,0.134385801607,0.695212525615,129.354581079,2.65885318439e-10,23.0842211168,188.437515833,0,169.312329346,0.0,2.6707675139e-10,2.50850117181e-10,0.0820255335408,1631.85199613,0,22.9816831253,0.129756205985,0.0,168.590214015,23.030604958
eps Eri,K2 V,311.37,5.19,4.61,3.82,3.225,2.785,2.228,1.88,1.776,3.21,2.0,6.28747483798,-30.63575,0.985144642804,1.55006529641,1.14687371419,3.3358731521,0.738664980497,336.669981776,0.692508065593,0.397036661606,32.7188214951,3.62509288204e-11,21.4770125117,1747.48833854,0,1747.48833854,0.0,3.62509288204e-11,3.62509288204e-11,0.00493043588834,1632.95402166,-2,21.4770125117,0.0,0.0,1747.48833854,21.4770125117
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.0120005055206,0.0888863473251,0.03847315553,0.0,235.620547051,0.210617980635,0.777598363667,132.544181783,5.26689431746e-07,16.7493266124,3.97367841654,0,5.6158806805,0.0,5.26689431746e-07,5.26689431746e-07,0.0656511637382,1633.9789521,-1,16.7493266124,0.0,0.0,3.97367841654,17.2762695329
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.0110004633939,0.172675554607,0.0648186193552,0.0,328.980807209,0.150797729978,0.740945530599,118.220144989,1.59954957381e-07,16.8552316936,7.18433226545,0,7.35642420405,0.0,1.59954957381e-07,1.59954957381e-07,0.0656511637382,1633.9789521,-1,16.8552316936,0.0,0.0,7.18433226545,16.8757745527
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.0670028224901,0.656600955169,0.235116726356,0.0,119.524214287,0.206809231874,0.551750727211,52.3603882228,1.32819040124e-08,16.7299678175,32.7070043258,0,30.120667148,0.0,1.32819040124e-08,1.32819040124e-08,0.0656511637382,1633.9789521,-1,16.7299678175,0.0,0.0,32.7070043258,16.5711552693
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.0280011795481,0.280757429495,0.145764645933,0.0277732538281,46.4999986637,0.271441672096,0.452165616769,47.3838134238,3.59627276041e-08,17.4803120077,21.7863501426,0,17.0125298846,0.0,3.59627276041e-08,3.61245486764e-08,0.0656511637382,1633.9789521,-1,17.4803120077,0.0,0.0,21.7863501426,16.9782519976
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.0340014323084,0.218023662288,0.3753317482,0.0686116638997,35.4624383113,0.160006398744,0.753269038183,56.3875349852,5.00345393708e-09,20.0782739879,40.6463374331,0,52.6611904857,0.0,5.00345393708e-09,4.77770027973e-09,0.0656511637382,1633.9789521,-1,20.0782739879,0.0,0.0,40.6463374331,20.4338210903
HD 219134,K3 V,50.315,7.45,6.56,5.57,6.961,6.5675,3.981,3.469,3.261,6.55,0.99,6.48879350004,-31.1295,0.309741929922,0.340014323084,1.71739673278,3.1051182372,0.0398746254246,101.465804781,0.838557126209,0.719071995739,44.1250380617,9.07754707415e-11,18.3618465111,344.599664018,0,474.829632756,0.0,9.07754707415e-11,8.19866060119e-11,0.0656511637382,1633.9789521,1,18.3618465111,9.14736436807,0.0,344.599664018,19.094003977
HD 192310,K3 V,113.33,7.25,6.608,5.73,5.23,4.805,4.112,3.582,3.501,8.82,0.878,6.00265707434,-31.5245,0.384591782045,0.0755152472745,0.418380314313,1.1949583296,0.338532218777,295.252470262,0.317873466228,0.696410948984,139.15618109,6.68709718801e-10,20.8854625007,124.977450143,0,124.977450143,0.0,6.68709718801e-10,6.68709718801e-10,0.111450703103,1635.06460326,-1,20.8854625007,0.0,0.0,124.977450143,20.8854625007
HD 192310,K3 V,113.33,7.25,6.608,5.73,5.23,4.805,4.112,3.582,3.501,8.82,0.878,6.00265707434,-31.5245,0.384591782045,0.0531753199558,0.273966125719,0.317441962414,0.106618912253,335.12034474,0.203794350429,0.631177170894,107.652161229,8.15734936269e-09,19.3665298312,33.6494611304,0,33.6494611304,0.0,8.15734936269e-09,8.15734936269e-09,0.111450703103,1635.06460326,-1,19.3665298312,0.0,0.0,33.6494611304,19.3665298312
HD 62509,K0 III,96.74,3.0,2.14,1.14,6.961,6.5675,-0.315,-0.845,-0.936,10.34,1.0,1.06739730621,-31.947,38.9045144994,2.30006857323,0.947701046004,1.4458499374,0.0350632098884,195.778712038,0.403281525449,0.489578053131,52.234601926,5.48515500199e-08,19.2209550351,129.192855585,0,129.192855585,0.0,5.48515500199e-08,5.48515500199e-08,0.000343952529325,1636.19605396,-1,19.2209550351,0.0,0.0,129.192855585,19.2209550351
55 Cnc,G8 V,79.8,6.82,6.83,5.96,6.961,6.5675,4.768,4.265,4.015,12.53,0.87,5.47024464503,-32.2045,0.582103217771,3.87800056913,1.29868183222,5.53560814545,0.0,157.55714245,0.16653839941,0.96727572047,105.037650876,5.33796193817e-11,21.7339910173,115.312206707,0,115.312206707,0.0,5.33796193817e-11,5.33796193817e-11,0.509718127933,1637.21639792,-1,21.7339910173,0.0,0.0,115.312206707,21.7339910173
55 Cnc,G8 V,79.8,6.82,6.83,5.96,6.961,6.5675,4.768,4.265,4.015,12.53,0.87,5.47024464503,-32.2045,0.582103217771,0.830600070943,1.51570591018,0.115226725951,0.0039113100997,326.761491051,0.142578787577,0.674180361727,69.8754135337,1.25069318279e-07,13.5424916474,7.36090252414,0,7.36090252414,0.0,1.25069318279e-07,1.25069318279e-07,0.509718127933,1637.21639792,-1,13.5424916474,0.0,0.0,7.36090252414,13.5424916474
55 Cnc,G8 V,79.8,6.82,6.83,5.96,6.961,6.5675,4.768,4.265,4.015,12.53,0.87,5.47024464503,-32.2045,0.582103217771,0.171400103207,0.409237119357,0.241345904435,0.0215697617906,284.595956175,0.149999017142,0.737693527886,94.5299719048,2.9618264085e-08,17.823383022,13.9126412193,0,13.9126412193,0.0,2.9618264085e-08,2.9618264085e-08,0.509718127933,1637.21639792,-1,17.823383022,0.0,0.0,13.9126412193,17.823383022
55 Cnc,G8 V,79.8,6.82,6.83,5.96,6.961,6.5675,4.768,4.265,4.015,12.53,0.87,5.47024464503,-32.2045,0.582103217771,0.0254234665824,0.171,0.0153940700467,0.356907383152,209.30163465,0.156455661901,0.455821445222,84.0267247056,5.13506785372e-06,14.589085532,1.39401488075,0,1.39401488075,0.0,5.13506785372e-06,5.13506785372e-06,0.509718127933,1637.21639792,-1,14.589085532,0.0,0.0,1.39401488075,14.589085532
55 Cnc,G8 V,79.8,6.82,6.83,5.96,6.961,6.5675,4.768,4.265,4.015,12.53,0.87,5.47024464503,-32.2045,0.582103217771,0.140999552536,1.1217046061,0.788435279869,0.337952167844,305.40081132,0.148514071652,0.710278256156,91.7402391385,3.7308516011e-09,17.9552625791,41.3719256164,0,41.3719256164,0.0,3.7308516011e-09,3.7308516011e-09,0.509718127933,1637.21639792,-1,17.9552625791,0.0,0.0,41.3719256164,17.9552625791
ups And,F8 V,74.25,4.7,4.64,4.1,6.961,6.5675,3.175,2.957,2.859,13.47,0.54,3.45316202139,-30.91575,0.985144642804,1.98100092116,0.807430895513,0.827776293366,0.252472974065,112.956466096,0.228404351259,0.778425356039,53.4765672579,1.3482158402e-08,18.8052958098,47.0551626971,0,63.403609559,0.0,1.3482158402e-08,1.62757390752e-08,0.00765712722513,1638.74611605,-1,18.8052958098,0.0,0.0,47.0551626971,19.5383265449
ups And,F8 V,74.25,4.7,4.64,4.1,6.961,6.5675,3.175,2.957,2.859,13.47,0.54,3.45316202139,-30.91575,0.985144642804,0.687600937589,0.941732303608,0.059222,0.0225366279636,121.121640909,0.30092745728,0.738330396695,51.6714271728,3.53676340092e-06,12.2042027487,3.16959209519,0,4.44173838333,0.0,3.53676340092e-06,3.36703427127e-06,0.00765712722513,1638.74611605,-1,12.2042027487,0.0,0.0,3.16959209519,13.0479342439
ups And,F8 V,74.25,4.7,4.64,4.1,6.961,6.5675,3.175,2.957,2.859,13.47,0.54,3.45316202139,-30.91575,0.985144642804,4.13200554274,1.13396341898,2.51423404707,0.293698023777,319.466921737,0.813210027621,0.547164979632,81.1285192448,1.03603160906e-09,19.7345366389,217.155025367,0,33.7104649681,0.0,1.03603160906e-09,1.28922604196e-09,0.00765712722513,1638.74611605,-1,19.7345366389,0.0,0.0,217.155025367,18.8557597759
ups And,F8 V,74.25,4.7,4.64,4.1,6.961,6.5675,3.175,2.957,2.859,13.47,0.54,3.45316202139,-30.91575,0.985144642804,1.05900065603,1.26756222206,5.24490296628,0.00514225486122,100.363560171,0.406078133669,0.649908782416,96.2375478377,3.88155964935e-10,21.1380053482,323.169956283,0,388.991658072,0.0,3.88155964935e-10,3.90522776174e-10,0.00765712722513,1638.74611605,0,21.1380053482,0.704053597217,0.0,323.169956283,21.8978780322
gam Cep,K1 IV,72.5,5.18,4.24,3.21,6.961,6.5675,1.661,1.19,1.038,13.79,1.03,2.51217866912,-30.02575,0.985144642804,1.84999769948,1.3926415761,1.99602404708,0.0406685643055,345.26158311,0.637102622,0.77996792658,71.6511194414,6.51120226563e-09,18.1049270763,95.6818483522,0,95.6818483522,0.0,6.51120226563e-09,6.51120226563e-09,0.001404647971,1639.77377317,-1,18.1049270763,0.0,0.0,95.6818483522,18.1049270763
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,419.532235785,0.0,1.44343293878e-10,1.40782895303e-10,0.0358484408714,1640.79517782,0,23.4475516402,0.0843242272967,0.0,444.937075576,23.2627608479
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,73.7912187351,0.0,1.91439613895e-09,3.01933883677e-09,0.0358484408714,1640.79517782,-1,18.2464883189,0.0,0.0,29.988553985,18.2109063653
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,4.4929501419,0.0,5.34765987506e-07,4.48254835427e-07,0.0358484408714,1640.79517782,-1,16.7384792731,0.0,0.0,4.35590731515,16.8950882583
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,54.2296656275,0.0,7.01437297623e-09,8.6238047069e-09,0.0358484408714,1640.79517782,-1,18.0190644098,0.0,0.0,39.260737504,18.5616129587
HD 154345,G8 V,55.37,6.82,7.49,6.76,6.961,6.5675,5.411,5.098,5.003,18.06,0.73,5.47641127011,-33.57575,0.985144642804,0.946998958445,1.25656517673,4.15143848735,0.0519651792102,51.9468308746,0.428864659943,0.38239099854,150.142321968,1.56901578249e-10,21.1105563086,222.842008762,0,207.533689636,0.0,1.51333793738e-10,1.41364648037e-10,0.486570498749,1641.85102626,0,20.9146792715,0.87433839914,0.0,219.04983645,20.7423521959
47 UMa,G0 V,71.04,5.79,5.66,5.05,6.961,6.5675,3.96,3.736,3.75,14.08,0.61,4.30698672597,-31.86575,0.985144642804,2.53001250119,0.88456788215,2.10272650718,0.0342370153147,79.245922613,0.621418705837,0.441350967733,143.327066104,1.5185087833e-09,19.9009130927,146.218258969,0,145.250233413,0.0,1.5185087833e-09,1.47062808491e-09,0.0390899232179,1643.35759676,-1,19.9009130927,0.0,0.0,146.218258969,19.8283356345
47 UMa,G0 V,71.04,5.79,5.66,5.05,6.961,6.5675,3.96,3.736,3.75,14.08,0.61,4.30698672597,-31.86575,0.985144642804,0.540000093854,0.670292985385,3.65939528911,0.117209636245,122.685291306,0.705400050184,0.409977755644,158.198201031,6.52477532465e-10,21.6274350007,254.932880715,0,280.947333944,0.0,6.52477532465e-10,5.40800209667e-10,0.0390899232179,1643.35759676,0,21.6274350007,0.445296916927,0.0,254.932880715,21.8603341066
47 UMa,G0 V,71.04,5.79,5.66,5.05,6.961,6.5675,3.96,3.736,3.75,14.08,0.61,4.30698672597,-31.86575,0.985144642804,1.64000238268,0.902739167358,10.7599942392,0.100153150683,302.601353864,0.281260897632,0.674260669929,127.439410259,3.91002020427e-11,23.9941511007,674.630631803,0,621.34560569,0.0,3.91002020427e-11,3.89978782561e-11,0.0390899232179,1643.35759676,-2,23.9941511007,0.0,0.0,674.630631803,23.9099181843
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,444.937075576,0.0,1.44383383733e-10,1.44343293878e-10,0.0357568925115,1644.41668668,0,23.4497293652,0.0841579808018,0.0,445.128973315,23.4475516402
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,29.988553985,0.0,1.91626380318e-09,1.91439613895e-09,0.0357568925115,1644.41668668,-1,18.2378737165,0.0,0.0,26.9856313243,18.2464883189
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,4.35590731515,0.0,4.89517254901e-07,5.34765987506e-07,0.0357568925115,1644.41668668,-1,17.0679843957,0.0,0.0,5.71520303786,16.7384792731
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,39.260737504,0.0,6.92652602853e-09,7.01437297623e-09,0.0357568925115,1644.41668668,-1,18.0297225982,0.0,0.0,39.3009083489,18.0190644098
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,445.128973315,0.0,1.44395089373e-10,1.44383383733e-10,0.0357302078199,1645.47244358,0,23.4503656948,0.0841094770144,0.0,445.184649152,23.4497293652
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,26.9856313243,0.0,1.91689211564e-09,1.91626380318e-09,0.0357302078199,1645.47244358,-1,18.2354633108,0.0,0.0,26.1072246455,18.2378737165
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,5.71520303786,0.0,6.1708950878e-07,4.89517254901e-07,0.0357302078199,1645.47244358,-1,17.4880762684,0.0,0.0,5.98191240386,17.0679843957
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,39.3009083489,0.0,6.90156934737e-09,6.92652602853e-09,0.0357302078199,1645.47244358,-1,18.0335660254,0.0,0.0,39.3666671806,18.0297225982
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,445.184649152,0.0,1.44406803047e-10,1.44395089373e-10,0.0357035248979,1646.52817378,0,23.4510026724,0.0840609578895,0.0,445.240202625,23.4503656948
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,26.1072246455,0.0,1.91755830324e-09,1.91689211564e-09,0.0357035248979,1646.52817378,-1,18.2330988924,0.0,0.0,25.2277803459,18.2354633108
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,5.98191240386,0.0,8.34004259076e-07,6.1708950878e-07,0.0357035248979,1646.52817378,-1,16.2633686591,0.0,0.0,3.52636631599,17.4880762684
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,39.3666671806,0.0,6.87692059344e-09,6.90156934737e-09,0.0357035248979,1646.52817378,-1,18.0377319698,0.0,0.0,39.4566606279,18.0335660254
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,445.240202625,0.0,1.44418524409e-10,1.44406803047e-10,0.0356166618847,1647.58387731,0,23.4516402802,0.0839990081045,0.0,445.295631921,23.4510026724
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,25.2277803459,0.0,1.91826236798e-09,1.91755830324e-09,0.0356166618847,1647.58387731,-1,18.2307807373,0.0,0.0,24.3475030418,18.2330988924
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,3.52636631599,0.0,9.80638678689e-07,8.34004259076e-07,0.0356166618847,1647.58387731,-1,15.86512534,0.0,0.0,1.5797204848,16.2633686591
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,39.4566606279,0.0,6.85258683505e-09,6.87692059344e-09,0.0356166618847,1647.58387731,-1,18.0422150033,0.0,0.0,39.5706509477,18.0377319698
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.81399895181,1.1673065913,6.94800077199,0.0454009999113,91.9626627574,0.142364762589,0.472694973875,36.9002019234,1.44430252908e-10,23.4522784885,445.350934256,0,445.295631921,0.0,1.44430252908e-10,1.44418524409e-10,0.0354921599493,1648.63949397,0,23.4522784885,0.0839534996872,0.0,445.350934256,23.4516402802
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,1.07999389477,1.1818488116,1.49041011717,0.124297686876,248.225404458,0.458345348512,0.977808333041,87.565680081,1.91900429534e-09,18.2285091694,23.466629874,0,24.3475030418,0.0,1.91900429534e-09,1.91826236798e-09,0.0354921599493,1648.63949397,-1,18.2285091694,0.0,0.0,23.466629874,18.2307807373
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.033210032517,0.258043388889,0.0910725004255,0.203310355904,285.152137759,0.164772498636,0.457131854705,100.31562155,8.23265021796e-07,16.8459763662,5.00925205735,0,1.5797204848,0.0,8.23265021796e-07,9.80638678689e-07,0.0354921599493,1648.63949397,-1,16.8459763662,0.0,0.0,5.00925205735,15.86512534
HD 160691,G5 V,65.46,6.82,5.85,5.15,4.735,4.4,4.158,3.724,3.683,15.28,0.7,4.2293832288,-31.96575,0.985144642804,0.521900033023,1.06181925838,0.917238533002,0.0875902273768,341.93527065,0.260054628835,0.799152353567,50.0165689502,6.82857519739e-09,18.0470096577,39.7083104281,0,39.5706509477,0.0,6.82857519739e-09,6.85258683505e-09,0.0354921599493,1648.63949397,-1,18.0470096577,0.0,0.0,39.7083104281,18.0422150033
HD 142,G1 IV,39.0,6.82,6.22,5.7,5.4,5.12,4.69,4.646,4.474,25.64,0.52,3.65540989577,-32.51575,0.985144642804,1.2499975952,1.15141072362,1.01712533186,0.319564941929,19.9441623183,0.333821420367,0.572911499806,30.7804319112,9.34237410922e-09,18.5009221728,42.1403841035,0,32.5454481812,0.0,9.34237410922e-09,1.53500355151e-08,0.0881263465052,1800.66007199,-1,18.5009221728,0.0,0.0,42.1403841035,17.9402667347
